EventID,SessionID,EventTypeID,EventTarget,StartDateTimeUTC,EndDateTimeUTC,EventDataJSON
1,1,4,window,2016-03-16 23:49:31.2620000,2016-03-16 23:49:31.2620000,{
  "windowWidth": 1555,
  "windowHeight": 1285,
  "pageHeight": 3020,
  "isMobile": false
}
33,4,4,window,2016-03-16 23:53:54.6080000,2016-03-16 23:53:54.6080000,{
  "windowWidth": 375,
  "windowHeight": 559,
  "pageHeight": 2484,
  "isMobile": true
}
51,4,15,,2016-03-16 23:54:17.5570000,2016-03-16 23:54:17.5570000,{
  "location": [
    255,
    4499
  ]
}
240,5,4,window,2016-03-17 04:40:08.9740000,2016-03-17 04:40:08.9740000,{
  "windowWidth": 1440,
  "windowHeight": 784,
  "pageHeight": 3024,
  "isMobile": false
}
752,8,3,,2016-03-18 18:05:28.9620000,2016-03-18 18:05:28.9620000,{
  "location": [
    739,
    295
  ]
}
753,8,3,,2016-03-18 18:05:29.3040000,2016-03-18 18:05:29.3040000,{
  "location": [
    739,
    296
  ]
}
761,8,3,,2016-03-18 18:05:32.9370000,2016-03-18 18:05:32.9370000,{
  "location": [
    332,
    193
  ]
}
762,8,3,,2016-03-18 18:05:35.3680000,2016-03-18 18:05:35.3680000,{
  "location": [
    701,
    551
  ]
}
763,8,3,,2016-03-18 18:05:35.5660000,2016-03-18 18:05:35.5660000,{
  "location": [
    701,
    551
  ]
}
750,8,4,window,2016-03-18 18:05:23.4730000,2016-03-18 18:05:23.4730000,{
  "windowWidth": 1652,
  "windowHeight": 1570,
  "pageHeight": 3459,
  "isMobile": false
}
604,17,3,,2016-03-17 16:47:21.8660000,2016-03-17 16:47:21.8660000,{
  "location": [
    1076,
    2588
  ]
}
603,17,4,window,2016-03-17 16:47:18.2980000,2016-03-17 16:47:18.2980000,{
  "windowWidth": 1822,
  "windowHeight": 1213,
  "pageHeight": 3401,
  "isMobile": false
}
605,17,18,,2016-03-17 16:47:21.8610000,2016-03-17 16:47:21.8610000,{
  "conversionType": "store"
}
606,17,20,,2016-03-17 16:47:21.8620000,2016-03-17 16:47:21.8620000,{
  "href": "http://store.deepsport.com"
}
803,38,4,window,2016-03-18 23:40:59.4980000,2016-03-18 23:40:59.4980000,{
  "windowWidth": 414,
  "windowHeight": 628,
  "pageHeight": 3330,
  "isMobile": true
}
804,38,15,,2016-03-18 23:41:05.6530000,2016-03-18 23:41:05.6530000,{
  "location": [
    249,
    1510
  ]
}
816,39,4,window,2016-03-19 00:19:42.3280000,2016-03-19 00:19:42.3280000,{
  "windowWidth": 320,
  "windowHeight": 460,
  "pageHeight": 3418,
  "isMobile": true
}
823,40,4,window,2016-03-19 00:42:36.9810000,2016-03-19 00:42:36.9810000,{
  "windowWidth": 375,
  "windowHeight": 559,
  "pageHeight": 3038,
  "isMobile": true
}
824,40,15,,2016-03-19 00:43:00.4540000,2016-03-19 00:43:00.4540000,{
  "location": [
    209,
    1921
  ]
}
838,41,4,window,2016-03-19 00:54:15.3400000,2016-03-19 00:54:15.3400000,{
  "windowWidth": 320,
  "windowHeight": 452,
  "pageHeight": 4297,
  "isMobile": true
}
850,42,4,window,2016-03-19 02:01:20.6280000,2016-03-19 02:01:20.6280000,{
  "windowWidth": 360,
  "windowHeight": 615,
  "pageHeight": 5131,
  "isMobile": true
}
860,42,15,,2016-03-19 02:01:44.5220000,2016-03-19 02:01:44.5220000,{
  "location": [
    248,
    3984
  ]
}
861,42,18,,2016-03-19 02:01:44.6120000,2016-03-19 02:01:44.6120000,{
  "conversionType": "store"
}
862,42,20,,2016-03-19 02:01:44.6170000,2016-03-19 02:01:44.6170000,{
  "href": "http://store.deepsport.com"
}
864,43,4,window,2016-03-19 02:11:40.0490000,2016-03-19 02:11:40.0490000,{
  "windowWidth": 320,
  "windowHeight": 496,
  "pageHeight": 5322,
  "isMobile": false
}
865,43,7,window,2016-03-19 02:11:52.4910000,2016-03-19 02:11:52.4910000,{
  "windowWidth": 320,
  "windowHeight": 440,
  "pageHeight": 5322
}
880,43,7,window,2016-03-19 02:11:55.6030000,2016-03-19 02:11:55.6030000,{
  "windowWidth": 320,
  "windowHeight": 496,
  "pageHeight": 5322
}
881,43,7,window,2016-03-19 02:11:58.1620000,2016-03-19 02:11:58.1620000,{
  "windowWidth": 320,
  "windowHeight": 440,
  "pageHeight": 5322
}
882,43,15,,2016-03-19 02:11:58.9470000,2016-03-19 02:11:58.9470000,{
  "location": [
    240.83200073242187,
    1833.198974609375
  ]
}
883,43,18,,2016-03-19 02:11:58.9800000,2016-03-19 02:11:58.9800000,{
  "conversionType": "sheets"
}
884,43,20,,2016-03-19 02:11:58.9820000,2016-03-19 02:11:58.9820000,{
  "href": "http://store.deepsport.com/collections/bed-sheets/products/complete-sheet-set"
}
885,44,4,window,2016-03-19 03:40:04.5060000,2016-03-19 03:40:04.5060000,{
  "windowWidth": 375,
  "windowHeight": 551,
  "pageHeight": 5245,
  "isMobile": true
}
892,44,15,,2016-03-19 03:40:10.0760000,2016-03-19 03:40:10.0760000,{
  "location": [
    288,
    726
  ]
}
893,44,18,,2016-03-19 03:40:10.5280000,2016-03-19 03:40:10.5280000,{
  "conversionType": "store"
}
894,44,20,,2016-03-19 03:40:10.5310000,2016-03-19 03:40:10.5310000,{
  "href": "http://store.deepsport.com"
}
898,45,3,,2016-03-19 04:00:56.3250000,2016-03-19 04:00:56.3250000,{
  "location": [
    366.22000122070313,
    656.44000244140625
  ]
}
910,45,3,,2016-03-19 04:01:00.4980000,2016-03-19 04:01:00.4980000,{
  "location": [
    366.22000122070313,
    653.77999877929687
  ]
}
911,45,3,,2016-03-19 04:01:01.8770000,2016-03-19 04:01:01.8770000,{
  "location": [
    329.77999877929687,
    649.32998657226563
  ]
}
912,45,3,,2016-03-19 04:01:02.2230000,2016-03-19 04:01:02.2230000,{
  "location": [
    329.77999877929687,
    649.32998657226563
  ]
}
913,45,3,,2016-03-19 04:01:03.7410000,2016-03-19 04:01:03.7410000,{
  "location": [
    328,
    660.8900146484375
  ]
}
914,45,3,,2016-03-19 04:01:03.9260000,2016-03-19 04:01:03.9260000,{
  "location": [
    328,
    660.8900146484375
  ]
}
915,45,3,,2016-03-19 04:01:04.2030000,2016-03-19 04:01:04.2030000,{
  "location": [
    328,
    660
  ]
}
930,45,3,,2016-03-19 04:01:08.1510000,2016-03-19 04:01:08.1510000,{
  "location": [
    322.66998291015625,
    656.44000244140625
  ]
}
895,45,4,window,2016-03-19 04:00:47.9150000,2016-03-19 04:00:47.9150000,{
  "windowWidth": 1404,
  "windowHeight": 594,
  "pageHeight": 2399,
  "isMobile": false
}
899,45,18,,2016-03-19 04:00:56.3240000,2016-03-19 04:00:56.3240000,{
  "conversionType": "store"
}
916,45,18,,2016-03-19 04:01:00.4960000,2016-03-19 04:01:00.4960000,{
  "conversionType": "store"
}
917,45,18,,2016-03-19 04:01:01.8760000,2016-03-19 04:01:01.8760000,{
  "conversionType": "store"
}
918,45,18,,2016-03-19 04:01:02.2220000,2016-03-19 04:01:02.2220000,{
  "conversionType": "store"
}
919,45,18,,2016-03-19 04:01:03.7400000,2016-03-19 04:01:03.7400000,{
  "conversionType": "store"
}
920,45,18,,2016-03-19 04:01:03.9250000,2016-03-19 04:01:03.9250000,{
  "conversionType": "store"
}
921,45,18,,2016-03-19 04:01:04.2020000,2016-03-19 04:01:04.2020000,{
  "conversionType": "store"
}
931,45,18,,2016-03-19 04:01:08.1500000,2016-03-19 04:01:08.1500000,{
  "conversionType": "store"
}
900,45,20,,2016-03-19 04:00:56.3250000,2016-03-19 04:00:56.3250000,{
  "href": "http://store.deepsport.com"
}
922,45,20,,2016-03-19 04:01:00.4970000,2016-03-19 04:01:00.4970000,{
  "href": "http://store.deepsport.com"
}
923,45,20,,2016-03-19 04:01:01.8770000,2016-03-19 04:01:01.8770000,{
  "href": "http://store.deepsport.com"
}
924,45,20,,2016-03-19 04:01:02.2230000,2016-03-19 04:01:02.2230000,{
  "href": "http://store.deepsport.com"
}
925,45,20,,2016-03-19 04:01:03.7410000,2016-03-19 04:01:03.7410000,{
  "href": "http://store.deepsport.com"
}
